gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_Category,TotalPaid,has_streaming,has_protection
1,0,1,1,0.4444444444444444,1,0,1,1,1,0,0,0,1,1,1,2,0.7218905472636815,0.3467632125548119,0,2,0.33983625730994155,1,1
1,0,0,0,0.5972222222222222,1,1,1,0,1,0,0,0,0,0,1,2,0.5930348258706467,0.3862277867528271,1,2,0.39152631578947367,0,1
1,0,0,0,0.05555555555555555,1,0,0,0,0,0,0,0,1,0,0,2,0.35870646766169145,0.02036695130394646,1,1,0.025403508771929824,1,0
0,1,1,0,0.75,1,0,2,0,0,0,0,0,0,2,1,3,0.006965174129353213,0.11681283175628894,0,0,0.1196842105263158,0,0
0,1,0,0,0.15277777777777776,1,1,1,0,0,0,0,1,1,0,1,0,0.7651741293532338,0.11295291945534272,1,2,0.12241520467836259,1,0
0,1,0,0,0.9166666666666666,1,1,1,1,0,0,0,1,1,2,1,0,0.8373134328358208,0.744639972305562,0,2,0.7904561403508773,1,1
1,0,1,1,0.8472222222222222,1,1,1,0,0,1,0,1,1,1,1,2,0.8124378109452737,0.7180417724440342,0,2,0.7127368421052632,1,1
1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,2,0,1,0.7009950248756219,0.7480440803138704,0,2,0.7469473684210527,1,1
1,0,1,1,0.611111111111111,0,0,0,0,0,1,1,1,1,1,1,2,0.35870646766169145,0.26520886222017076,0,1,0.27943859649122804,1,1
1,0,0,0,0.5694444444444444,1,1,0,0,0,1,0,0,0,0,1,0,0.372636815920398,0.256029309946919,0,1,0.2670994152046784,0,1
1,0,1,0,0.6944444444444444,1,1,1,1,0,1,0,1,1,1,1,2,0.8527363184079603,0.6014885760443112,0,2,0.6078947368421053,1,1
1,0,1,0,0.6527777777777778,1,1,1,1,0,1,1,1,1,1,1,1,0.9213930348258706,0.6066235864297254,1,2,0.6093508771929824,1,1
1,0,1,1,0.1111111111111111,1,0,2,0,0,0,0,0,0,2,0,3,0.018905472636815884,0.016928225248096007,0,0,0.018853801169590644,0,0
1,0,0,0,0.25,1,0,2,0,0,0,0,0,0,0,0,3,0.01791044776119402,0.03919916916685899,0,0,0.042210526315789476,0,0
1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,2,1,1,0.7333333333333334,0.7611470113085622,0,2,0.7743157894736843,1,1
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,1,0,0,2,0.6194029850746269,0.007119778444495731,1,2,0.009415204678362573,1,0
0,1,0,0,0.5833333333333333,1,1,0,0,0,1,0,0,0,0,0,2,0.37213930348258706,0.2772847911377798,0,1,0.27336842105263154,0,1
0,1,0,0,0.25,1,0,1,0,1,0,0,0,0,0,1,2,0.5616915422885572,0.1472190168474498,0,2,0.15726315789473685,0,1
0,0,0,1,0.18055555555555555,1,1,1,0,1,1,0,1,1,1,1,1,0.854726368159204,0.14773828756058158,0,2,0.15835672514619883,1,1
0,0,1,1,0.9444444444444444,1,1,1,0,1,0,1,0,0,1,1,0,0.6507462686567165,0.6594276482806369,0,2,0.6652865497076025,0,1
1,0,0,0,0.05555555555555555,1,1,1,0,0,0,0,0,0,0,1,0,0.53681592039801,0.03308908377567506,1,2,0.03377777777777778,0,0
1,0,0,0,0.9583333333333333,1,1,1,1,1,1,0,1,1,2,1,1,0.9134328358208955,0.8552907915993538,0,2,0.8881228070175439,1,1
1,0,0,0,0.2361111111111111,1,0,0,0,0,0,1,0,0,0,0,3,0.3308457711442786,0.10174244172628664,1,1,0.10239766081871346,0,1
1,0,1,1,0.3472222222222222,1,1,2,0,0,0,0,0,0,2,0,1,0.07213930348258707,0.0705977382875606,0,0,0.07456140350877194,0,0
1,1,0,0,0.5972222222222222,1,0,1,0,0,0,0,1,1,0,1,3,0.7094527363184079,0.4428744518809139,1,2,0.4503684210526316,1,0
0,0,1,1,0.8194444444444444,1,0,2,0,0,0,0,0,0,2,0,1,0.01243781094527363,0.1389164551119317,0,0,0.13456140350877194,0,0
0,1,0,0,0.06944444444444445,1,0,1,1,1,0,0,0,0,0,0,2,0.6213930348258706,0.04108008308331411,0,2,0.047192982456140356,0,1
1,0,1,1,0.29166666666666663,1,1,0,1,1,0,1,1,0,1,0,3,0.5895522388059701,0.18534502654050314,1,2,0.19035087719298247,1,1
0,0,1,1,0.9583333333333333,1,1,1,1,1,1,1,1,0,1,1,1,0.8641791044776118,0.83267943687976,0,2,0.8481754385964912,1,1
1,0,0,0,0.18055555555555555,0,0,0,0,0,0,0,0,0,0,1,0,0.06865671641791044,0.03612393261020079,0,0,0.038239766081871344,0,0
1,0,1,0,0.5833333333333333,1,1,1,0,1,1,0,1,0,0,1,0,0.7661691542288557,0.45471382414031847,1,2,0.4678947368421053,1,1
1,0,1,0,0.7222222222222222,1,1,1,0,1,0,1,0,1,0,1,1,0.7701492537313434,0.5849988460650819,0,2,0.5817309941520469,1,1
1,1,0,0,0.6388888888888888,1,0,1,1,0,0,0,0,1,0,0,2,0.664179104477612,0.4558735287329795,1,2,0.45730994152046783,1,1
1,0,1,0,0.8472222222222222,1,1,0,1,1,1,1,0,1,2,1,0,0.6223880597014925,0.558741057004385,0,2,0.57646783625731,1,1
1,0,0,0,0.40277777777777773,0,0,0,0,0,0,0,0,0,1,1,3,0.06567164179104479,0.08876644357258251,0,0,0.08428654970760235,0,0
0,0,0,1,0.3472222222222222,1,0,0,0,1,0,1,0,0,1,1,1,0.36318407960199006,0.1439591507039003,0,1,0.1600877192982456,0,1
0,0,1,1,0.06944444444444445,1,0,1,0,0,0,1,1,0,0,1,2,0.6716417910447761,0.052175167320563126,1,2,0.05014619883040936,1,1
1,0,0,0,0.20833333333333331,0,0,0,0,0,1,0,1,1,1,0,2,0.3233830845771144,0.07724440341564737,0,1,0.08903508771929824,1,1
0,0,1,1,0.2638888888888889,1,0,2,0,0,0,0,0,0,2,0,3,0.018905472636815884,0.042568659127625204,0,0,0.04477777777777778,0,0
1,0,0,0,0.611111111111111,1,0,2,0,0,0,0,0,0,2,0,3,0.01791044776119402,0.09536695130394647,0,0,0.10318128654970761,0,0
0,1,0,0,0.08333333333333333,1,1,1,0,1,0,0,1,1,0,1,2,0.7960199004975124,0.06252019386106625,1,2,0.06894736842105263,1,1
1,0,1,1,0.8055555555555555,1,1,0,1,1,1,1,0,0,2,0,1,0.5308457711442786,0.4859739210708516,0,2,0.4857076023391812,0,1
1,0,1,1,0.861111111111111,1,0,1,1,1,0,0,0,0,1,1,1,0.6288557213930348,0.5728421417032079,0,2,0.5906315789473685,0,1
0,0,1,1,0.9722222222222222,0,0,0,0,1,1,1,1,1,1,1,0,0.399502487562189,0.4724613431802446,0,1,0.47812865497076024,1,1
0,1,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,1,3,0.07412935323383085,0.0007962150934687283,1,0,0.003005847953216374,0,0
1,0,1,1,0.1388888888888889,0,0,0,1,1,1,1,0,1,2,0,1,0.35273631840796016,0.05795061158550658,0,1,0.06280701754385966,1,1
1,0,0,0,0.3611111111111111,1,0,2,0,0,0,0,0,0,1,1,0,0.013432835820895522,0.05227902146318948,0,0,0.05960233918128655,0,0
1,0,0,0,0.9166666666666666,1,1,1,0,1,0,0,0,1,0,0,1,0.7079601990049752,0.6875259635356565,0,2,0.6901052631578948,1,1
0,0,1,1,0.09722222222222221,1,0,1,0,0,0,0,0,0,0,1,2,0.5049751243781094,0.056323563351027006,1,1,0.05649122807017544,0,0
1,0,1,1,0.7083333333333333,1,1,1,0,1,0,1,0,0,1,0,0,0.6562189054726368,0.4939937687514424,0,2,0.5022456140350877,0,1
1,0,1,1,1.0,1,1,1,1,1,1,1,1,0,2,1,1,0.8741293532338307,0.8688899146088161,0,2,0.8934736842105263,1,1
1,0,0,0,0.9027777777777777,1,1,2,0,0,0,0,0,0,2,0,3,0.07462686567164178,0.18877798292176323,0,0,0.19576023391812866,0,0
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,0,0,0.2766169154228855,0.007102469420724671,1,1,0.010771929824561403,0,0
1,0,0,1,0.9722222222222222,1,1,0,1,1,0,1,0,0,1,0,0,0.46467661691542295,0.5230440803138703,0,1,0.5317543859649123,0,1
1,0,1,0,1.0,1,1,0,0,1,1,1,1,1,2,1,1,0.6686567164179105,0.7164435725825063,0,2,0.7195789473684211,1,1
0,0,1,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.01791044776119402,0.0001442418647588273,0,0,0.002345029239766082,0,0
0,1,1,0,0.013888888888888888,1,0,1,0,1,0,0,0,0,0,1,3,0.5786069651741294,0.006646665128086776,1,2,0.008935672514619884,0,1
0,0,0,0,0.06944444444444445,1,1,1,0,0,1,0,1,1,0,1,2,0.818407960199005,0.05714285714285715,1,2,0.058771929824561406,1,1
1,0,0,0,0.041666666666666664,1,0,2,0,0,0,0,0,0,0,0,3,0.024378109452736302,0.004465728132933303,0,0,0.007263157894736842,0,0
1,0,0,0,0.8055555555555555,1,1,2,0,0,0,0,0,0,2,1,1,0.07014925373134329,0.1679609969997692,0,0,0.17162573099415207,0,0
1,1,1,1,0.3055555555555555,0,0,0,1,0,0,0,0,1,0,0,3,0.21691542288557208,0.09939995384260329,1,1,0.10305263157894737,1,1
1,1,1,0,0.4583333333333333,1,1,1,0,1,0,0,1,1,0,1,0,0.8194029850746268,0.375196168936072,0,2,0.38828070175438595,1,1
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,2,0.5144278606965175,0.005902377105931225,1,1,0.008181286549707604,0,0
1,1,1,0,0.75,1,1,1,0,0,0,0,0,0,0,0,0,0.554726368159204,0.4500750057696746,0,2,0.4673684210526316,0,0
1,0,1,0,1.0,1,1,1,0,1,0,0,1,1,2,1,2,0.8074626865671642,0.8385529656127394,0,2,0.8370526315789474,1,1
1,0,0,1,0.013888888888888888,1,1,1,0,0,0,0,1,1,0,1,2,0.7467661691542288,0.008596815139626124,1,2,0.010912280701754385,1,0
1,0,0,0,0.041666666666666664,1,0,0,0,0,1,0,0,0,0,1,2,0.30746268656716413,0.017337872144011078,1,1,0.01724561403508772,0,1
0,0,1,1,1.0,1,1,1,1,1,1,1,0,1,2,0,1,0.8875621890547264,0.8815485806600508,0,2,0.904842105263158,1,1
0,0,1,1,1.0,1,1,0,1,1,1,0,1,1,2,1,1,0.6502487562189054,0.6854950380798523,0,2,0.704,1,1
1,1,1,0,0.75,1,1,1,0,0,1,0,1,1,0,1,1,0.8039800995024875,0.6089199169166859,0,2,0.625578947368421,1,1
0,0,1,0,0.8194444444444444,1,1,0,0,1,0,1,1,1,1,1,2,0.6154228855721392,0.5393953381029309,0,2,0.5527368421052632,1,1
1,0,0,0,0.75,1,0,0,1,1,0,0,1,0,2,1,0,0.46815920398009947,0.4031963997230556,0,1,0.41242105263157897,1,1
1,0,0,0,0.8333333333333333,1,1,1,0,0,1,0,1,0,2,1,2,0.7094527363184079,0.6014770366951304,0,2,0.628421052631579,1,1
0,0,1,0,0.8333333333333333,0,0,0,0,1,1,1,1,1,2,0,1,0.4233830845771144,0.4136452804061851,0,1,0.4266666666666667,1,1
1,0,0,0,0.041666666666666664,1,1,1,0,0,0,0,0,0,0,0,2,0.5597014925373134,0.022922917147472882,0,2,0.026140350877192985,0,0
0,0,1,0,0.9583333333333333,1,1,1,1,0,0,0,1,1,2,0,0,0.8049751243781095,0.7912012462497116,0,2,0.8001578947368422,1,1
0,0,1,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,2,0.009950248756218888,5.192707131317781e-05,0,0,0.0022514619883040937,0,0
1,0,1,1,0.6944444444444444,0,0,0,1,0,0,0,1,0,0,1,1,0.2109452736318408,0.23108123701823216,0,1,0.23070175438596494,1,1
0,0,0,0,0.7777777777777777,0,0,0,0,0,0,0,1,1,0,1,1,0.2646766169154229,0.2938091391645511,0,1,0.29375438596491227,1,0
0,0,1,0,0.8333333333333333,1,0,1,1,0,0,1,1,1,2,1,2,0.7855721393034826,0.6453900300023079,0,2,0.6821052631578948,1,1
1,1,1,0,0.9583333333333333,1,1,1,1,0,1,1,1,1,1,1,3,0.9184079601990048,0.8759866143549504,0,2,0.8921578947368421,1,1
0,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,1,0,0,3,0.16716417910447756,0.0018751442418647587,1,1,0.004099415204678362,1,0
0,1,0,0,0.013888888888888888,1,0,1,0,1,0,0,0,0,0,1,2,0.5447761194029851,0.006254327255942765,1,2,0.008538011695906433,0,1
0,0,1,0,0.041666666666666664,1,0,2,0,0,0,0,0,0,0,1,3,0.01641791044776117,0.003109854604200323,0,0,0.006982456140350877,0,0
1,0,1,1,0.8333333333333333,1,0,0,0,1,0,1,1,1,2,0,0,0.5840796019900497,0.522172859450727,0,2,0.54,1,1
0,0,0,0,0.18055555555555555,0,0,0,0,0,1,1,0,0,2,0,3,0.1706467661691542,0.049803831063927995,0,1,0.053824561403508775,0,1
1,0,1,1,0.861111111111111,1,0,2,0,0,0,0,0,0,2,0,0,0.021890547263681587,0.1475363489499192,0,0,0.1482923976608187,0,0
0,0,0,0,0.625,1,1,1,1,1,0,0,0,1,1,0,0,0.7810945273631841,0.5104950380798523,0,2,0.5092105263157894,1,1
0,0,0,0,0.3472222222222222,0,0,0,0,0,1,1,1,1,1,0,2,0.3577114427860697,0.16205285021924765,0,1,0.1584795321637427,1,1
1,0,0,0,0.611111111111111,1,0,1,0,0,1,1,1,1,2,0,0,0.8144278606965173,0.5030636972074776,0,2,0.5151345029239766,1,1
0,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,1,3,0.26865671641791045,0.00639279944611124,0,1,0.010584795321637428,0,0
1,1,0,0,0.4583333333333333,1,1,1,0,1,1,0,0,0,0,1,1,0.6527363184079601,0.31127394414954995,1,2,0.3236315789473684,0,1
0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5159203980099502,0.005919686129702285,1,2,0.008198830409356725,0,0
0,0,0,0,0.3055555555555555,1,0,2,0,0,0,0,0,0,1,0,0,0.025870646766169153,0.04983267943687976,0,0,0.05364912280701755,0,0
0,0,0,0,0.4861111111111111,0,0,0,0,0,1,1,0,0,0,1,3,0.15124378109452735,0.1335160396953612,0,1,0.1369298245614035,0,1
0,0,1,1,0.40277777777777773,1,0,2,0,0,0,0,0,0,2,0,3,0.019402985074626844,0.06231248557581352,0,0,0.06851461988304093,0,0
1,1,1,0,0.375,1,1,1,1,0,1,0,0,0,1,1,2,0.673134328358209,0.25401569351488573,0,2,0.2712631578947369,0,1
1,0,0,1,0.75,1,0,0,0,1,1,1,0,0,1,1,2,0.4253731343283582,0.37667320563120243,0,1,0.38526315789473686,0,1
0,1,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,1,2,0.5213930348258707,0.014256865912762519,1,2,0.016526315789473688,0,0
1,0,0,0,0.7916666666666666,1,1,1,0,0,0,0,1,0,1,1,2,0.6830845771144279,0.5677879067620586,0,2,0.5793333333333334,1,0
1,0,0,0,0.861111111111111,1,1,0,1,1,1,1,0,0,2,0,0,0.5089552238805971,0.4868105238864528,0,1,0.5032514619883042,0,1
0,0,1,1,0.20833333333333331,1,0,2,0,0,0,0,0,0,1,0,1,0.020895522388059695,0.03659704592660974,0,0,0.035701754385964915,0,0
1,0,0,0,0.027777777777777776,1,0,2,0,0,0,0,0,0,0,0,3,0.020895522388059695,0.0016616662820216942,1,0,0.004760233918128656,0,0
0,0,1,0,0.9722222222222222,1,1,1,0,0,1,1,1,1,2,1,0,0.8562189054726367,0.827336718209093,0,2,0.8539181286549707,1,1
0,0,1,1,0.29166666666666663,1,0,0,0,0,0,0,0,0,0,1,2,0.2656716417910448,0.10471382414031849,0,1,0.11040350877192984,0,0
0,0,0,1,0.3194444444444444,1,0,0,0,0,0,1,0,0,1,1,2,0.31044776119402984,0.12699630740826218,0,1,0.13302339181286552,0,1
1,0,0,0,0.08333333333333333,1,0,2,0,0,0,0,0,0,1,0,3,0.023383084577114438,0.01128548349873067,0,0,0.014456140350877195,0,0
1,0,1,1,0.05555555555555555,1,0,2,0,0,0,0,0,0,2,0,1,0.012935323383084563,0.005769674590353103,0,0,0.009146198830409357,0,0
0,0,0,0,0.041666666666666664,1,0,1,1,0,1,0,1,1,0,1,1,0.8034825870646766,0.030994691899376873,1,2,0.034736842105263156,1,1
0,0,0,0,0.3194444444444444,1,1,1,0,0,0,0,1,1,0,1,2,0.7487562189054726,0.26803023309485347,0,2,0.2515204678362573,1,0
1,0,0,0,0.3611111111111111,0,0,0,1,0,0,1,1,1,1,0,1,0.3611940298507462,0.15509462266328178,0,1,0.16588304093567252,1,1
0,0,0,1,0.1111111111111111,1,0,2,0,0,0,0,0,0,0,0,3,0.01791044776119402,0.01670897761366259,0,0,0.018760233918128658,0,0
1,0,0,0,0.3611111111111111,1,1,1,0,0,0,0,0,1,0,1,2,0.6537313432835821,0.25795061158550653,1,2,0.2552865497076024,1,0
1,0,0,0,0.027777777777777776,1,1,1,0,1,0,0,0,0,0,1,2,0.608955223880597,0.014579967689822296,0,2,0.01858479532163743,0,1
1,0,0,0,0.9305555555555555,1,1,1,1,1,1,1,1,1,2,0,1,0.9746268656716418,0.8923955688899147,1,2,0.9105730994152048,1,1
0,0,1,0,0.986111111111111,1,1,1,0,0,0,0,1,1,2,1,0,0.7507462686567165,0.7577371336256635,1,2,0.778093567251462,1,0
0,0,0,0,0.8194444444444444,1,1,0,1,1,1,1,0,1,1,0,1,0.6129353233830845,0.5501153934918072,0,2,0.5510116959064327,1,1
1,0,1,1,0.5416666666666666,1,1,1,0,0,1,0,1,1,1,0,2,0.8134328358208955,0.44042810985460423,0,2,0.456140350877193,1,1
1,0,0,1,0.29166666666666663,1,0,2,0,0,0,0,0,0,2,0,3,0.013432835820895522,0.04364181860143088,0,0,0.04814035087719299,0,0
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.014427860696517386,0.00010385414262635562,1,0,0.002304093567251462,0,0
0,0,1,1,0.6666666666666666,1,0,2,0,0,0,0,0,0,2,0,0,0.019402985074626844,0.11636856681283177,0,0,0.11340350877192981,0,0
0,1,1,0,0.4305555555555555,0,0,0,1,1,1,0,0,1,1,1,1,0.31990049751243776,0.18016385875836602,0,1,0.18273684210526314,1,1
0,0,1,1,0.8888888888888888,1,1,1,1,1,1,1,1,1,1,0,2,0.9462686567164179,0.8312889453034848,0,2,0.8484678362573099,1,1
1,0,1,1,0.6388888888888888,1,1,1,0,1,0,0,0,0,0,1,0,0.6144278606965173,0.43282944841910914,0,2,0.43040935672514624,0,1
0,0,0,0,0.7222222222222222,1,1,0,0,0,1,1,1,1,2,1,0,0.6238805970149254,0.4864008769905377,0,2,0.49232748538011706,1,1
0,0,1,1,0.9305555555555555,1,1,2,0,0,0,0,0,0,2,1,3,0.06616915422885569,0.1917205169628433,0,0,0.19512280701754386,0,0
0,1,0,0,0.9305555555555555,1,1,0,0,1,0,0,0,0,0,0,2,0.36467661691542286,0.427729056081237,0,1,0.43021052631578943,0,1
0,0,0,0,0.06944444444444445,1,1,1,0,0,0,0,0,0,0,0,2,0.5701492537313433,0.04556312024001846,1,2,0.044181286549707606,0,0
0,0,1,0,0.986111111111111,1,1,1,0,1,1,1,1,1,2,0,2,0.9054726368159204,0.8872490191553196,0,2,0.9072222222222223,1,1
0,0,0,0,0.125,1,0,1,0,0,0,0,1,0,0,1,0,0.591044776119403,0.08023886452804062,1,2,0.08173684210526316,1,0
0,1,0,0,0.3611111111111111,1,1,1,1,1,0,0,0,1,0,1,2,0.763681592039801,0.28599123009462263,1,2,0.2888888888888889,1,1
1,0,0,0,0.986111111111111,1,1,1,1,1,1,1,1,1,1,1,0,0.9756218905472637,0.9566985921993999,0,2,0.9657660818713449,1,1
0,0,0,0,0.4444444444444444,1,0,2,0,0,0,0,0,0,0,0,0,0.01641791044776117,0.06724555735056542,0,0,0.07447953216374269,0,0
0,0,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,0,2,0.5184079601990049,0.013899146088160626,0,2,0.016456140350877193,0,0
0,0,1,0,0.986111111111111,1,1,2,0,0,0,0,0,0,2,0,1,0.07313432835820893,0.21572236325871222,0,0,0.21258479532163746,0,0
0,0,0,0,0.8333333333333333,0,0,0,1,0,1,0,0,1,1,1,2,0.2606965174129353,0.31792060927763677,0,1,0.3119298245614035,1,1
0,1,0,0,0.7638888888888888,1,1,1,0,0,1,0,1,1,1,1,2,0.8149253731343283,0.6220805446572814,0,2,0.6442397660818714,1,1
1,0,0,0,0.75,1,0,1,1,1,0,1,1,1,1,1,1,0.8671641791044776,0.6490422340180013,1,2,0.6656842105263159,1,1
1,0,0,0,0.027777777777777776,1,0,1,0,0,1,0,1,1,0,1,2,0.772139303482587,0.020643895684283407,1,2,0.022421052631578946,1,1
0,0,0,0,0.08333333333333333,1,1,1,0,0,0,0,0,0,0,1,3,0.553233830845771,0.044138010616201255,0,2,0.05182456140350877,0,0
0,0,1,1,0.6666666666666666,1,0,0,1,1,1,0,0,1,2,1,1,0.5159203980099502,0.37152088622201707,0,2,0.3935438596491228,1,1
1,0,1,1,0.875,1,1,2,0,0,0,0,0,0,2,0,3,0.06965174129353235,0.17935033464112624,0,0,0.1860526315789474,0,0
1,0,0,0,0.013888888888888888,1,1,1,0,1,0,0,0,0,0,1,2,0.6059701492537314,0.006963997230556198,1,2,0.00925730994152047,0,1
1,0,0,1,0.16666666666666666,1,0,2,0,0,0,0,0,0,0,0,1,0.027860696517412936,0.025040387722132473,0,0,0.02954385964912281,0,0
1,1,1,0,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0.06666666666666665,0.1553138702977152,0,0,0.15757894736842104,0,0
0,0,1,1,0.41666666666666663,1,0,0,0,0,1,1,1,0,1,1,2,0.46019900497512434,0.22690399261481656,0,1,0.22631578947368422,1,1
0,0,1,0,0.41666666666666663,1,0,2,0,0,0,0,0,0,0,0,0,0.013930348258706454,0.07351142395568891,1,0,0.06894736842105263,0,0
0,0,0,0,0.05555555555555555,1,0,1,0,0,0,0,1,0,0,1,2,0.6044776119402985,0.03281213939533811,1,2,0.03695906432748538,1,0
0,0,0,0,0.5555555555555556,1,1,1,0,0,1,1,1,1,1,1,1,0.872636815920398,0.4980844680360027,0,2,0.49567251461988304,1,1
0,0,1,1,0.125,1,0,1,0,0,0,1,0,0,0,1,2,0.5731343283582089,0.07254788829909993,0,2,0.0798421052631579,0,1
0,0,1,1,0.2361111111111111,1,0,1,1,0,0,1,1,0,0,0,2,0.7323383084577114,0.17951188552965613,1,2,0.18262573099415202,1,1
0,0,0,0,0.861111111111111,0,0,0,0,1,1,0,0,1,2,1,1,0.25223880597014925,0.31501269328409875,0,1,0.31616374269005854,1,1
1,0,0,0,0.38888888888888884,1,0,1,0,1,0,1,1,0,1,1,0,0.7263681592039801,0.284427648280637,0,2,0.29883040935672517,1,1
0,0,0,0,0.9722222222222222,1,1,0,1,1,1,1,1,1,2,0,1,0.7114427860696517,0.7325640433879529,0,2,0.7347953216374269,1,1
0,0,0,0,0.6388888888888888,1,0,1,0,1,1,1,1,1,2,1,0,0.8572139303482588,0.563743364874221,0,2,0.5616842105263159,1,1
0,0,1,0,0.3194444444444444,1,1,1,0,0,1,0,0,1,0,0,3,0.7154228855721393,0.23380452342487887,0,2,0.2425087719298246,1,1
1,0,1,1,0.6527777777777778,0,0,0,1,0,1,1,0,0,1,0,2,0.2194029850746268,0.20493884144934227,0,1,0.22153216374269005,0,1
1,0,1,1,0.9444444444444444,1,0,1,1,1,1,0,1,1,2,1,0,0.8656716417910447,0.8255654281098546,0,2,0.8370760233918129,1,1
0,1,0,0,0.8333333333333333,1,1,1,0,0,1,1,1,1,1,1,2,0.873134328358209,0.741126240480037,1,2,0.743859649122807,1,1
0,0,0,1,0.9305555555555555,1,1,1,0,1,0,1,1,1,2,1,2,0.8532338308457711,0.8100911608585276,0,2,0.8149707602339181,1,1
0,0,0,0,0.19444444444444442,1,0,0,0,0,0,1,1,1,0,1,2,0.5114427860696518,0.10415416570505424,0,1,0.11404678362573102,1,1
1,0,1,1,0.7916666666666666,1,1,1,0,0,0,0,0,0,0,1,2,0.5577114427860697,0.46152204015693515,0,2,0.4953333333333333,0,0
0,0,1,1,0.7638888888888888,1,1,1,1,0,0,0,1,1,1,0,3,0.8223880597014926,0.6265635818139857,0,2,0.6490643274853801,1,1
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,3,0.019900497512437804,0.00016732056312024,0,0,0.002368421052631579,0,0
1,0,0,1,0.013888888888888888,1,0,0,0,0,0,1,0,0,0,1,3,0.31492537313432833,0.0035887375951996307,1,1,0.0058362573099415204,0,1
1,0,0,0,0.3194444444444444,1,1,1,0,0,1,1,1,0,0,1,1,0.782587064676617,0.23847795984306483,0,2,0.2606666666666667,1,1
0,0,0,0,0.18055555555555555,1,1,1,1,0,0,0,1,1,0,1,2,0.8169154228855721,0.15463304869605354,1,2,0.15257894736842106,1,1
1,0,1,0,0.6527777777777778,1,1,1,0,1,1,0,1,1,0,1,2,0.854228855721393,0.590393491807062,0,2,0.5722456140350877,1,1
1,0,0,0,0.5277777777777778,1,0,2,0,0,0,0,0,0,1,0,3,0.01840796019900498,0.08207939072236327,0,0,0.08933333333333335,0,0
0,1,1,0,0.5277777777777778,1,1,1,0,0,0,0,0,0,0,1,0,0.564179104477612,0.3289926148165243,1,2,0.33311111111111114,0,0
0,1,0,0,0.027777777777777776,1,1,0,0,1,0,0,0,0,0,1,1,0.38109452736318405,0.011475882760212323,0,1,0.013228070175438596,0,1
1,1,1,1,0.013888888888888888,1,0,0,0,0,0,1,0,0,0,1,1,0.30845771144278605,0.0035137318255250407,1,1,0.005760233918128656,0,1
1,0,1,0,0.20833333333333331,1,0,1,0,0,0,0,0,0,0,1,0,0.5009950248756219,0.12575582737133625,0,1,0.12035087719298246,0,0
0,0,0,0,0.3611111111111111,1,0,1,0,0,0,0,0,0,0,1,1,0.5054726368159204,0.20734479575351952,0,1,0.2099766081871345,0,0
0,0,1,1,0.4861111111111111,1,0,2,0,0,0,0,0,0,2,0,1,0.014427860696517386,0.08211400876990538,0,0,0.08064327485380117,0,0
1,0,0,1,0.041666666666666664,1,0,2,0,0,0,0,0,0,0,1,3,0.01791044776119402,0.006537041310870067,0,0,0.007035087719298247,0,0
1,0,1,1,0.6944444444444444,1,1,1,0,1,0,1,1,1,0,0,2,0.8502487562189055,0.5829967689822294,1,2,0.6064327485380118,1,1
1,0,1,0,0.5833333333333333,1,1,1,1,0,1,0,0,1,0,1,2,0.7577114427860697,0.46108931456265867,0,2,0.4637192982456141,1,1
1,0,1,0,0.1388888888888889,1,0,0,1,0,0,1,0,0,0,1,1,0.3651741293532338,0.06347219016847451,0,1,0.06426900584795323,0,1
0,0,1,0,0.8472222222222222,1,0,1,1,1,0,1,0,1,1,0,0,0.7507462686567165,0.6741172397876759,0,2,0.6685029239766082,1,1
0,0,0,0,0.9444444444444444,1,1,1,1,1,0,1,1,1,2,0,1,0.9154228855721392,0.8378202169397646,0,2,0.876842105263158,1,1
1,0,0,0,0.1388888888888889,1,0,1,1,0,1,0,1,1,1,1,2,0.8024875621890547,0.12071890145395801,0,2,0.11567251461988305,1,1
1,0,1,0,0.9027777777777777,1,1,1,1,1,1,0,0,0,1,0,2,0.7114427860696517,0.6636048926840526,1,2,0.6823099415204679,0,1
0,0,1,1,1.0,1,0,0,1,0,1,1,1,1,2,1,0,0.618905472636816,0.6771347795984307,0,2,0.6774736842105265,1,1
